array_size,comparisons,swaps
1200,19465,4186
1200,17823,4255
1200,17431,4301
1200,18648,4257
1200,18227,4242
1200,18120,4223
1200,17005,4292
1200,17564,4261
1200,17846,4276
1200,18009,4250
1200,18083,4233
1200,16987,4281
1200,17572,4236
1200,17576,4239
1200,19137,4192
1200,17158,4249
1200,21115,4169
1200,17388,4287
1300,19223,4685
1300,20683,4623
1300,18549,4684
1300,19311,4681
1300,19239,4668
1300,19826,4630
1300,19226,4605
1300,20566,4593
1300,21614,4566
1300,19474,4648
1300,19112,4638
1300,22147,4547
1300,21643,4634
1300,19957,4604
1300,19436,4679
1300,21382,4562
1300,19282,4656
1300,19886,4650
1300,20762,4578
1300,20163,4624
1300,19975,4649
1300,20469,4585
1300,20661,4663
1300,19063,4711
1300,20073,4595
1300,20088,4643
1300,20296,4611
1300,20033,4629
1300,20458,4582
1300,21625,4618
1300,20346,4574
1300,20208,4577
1300,19055,4692
1300,18945,4644
1300,19881,4647
1300,20054,4573
1300,20460,4639
1300,20509,4608
1300,18948,4678
1300,21182,4572
1300,19406,4707
1300,20361,4535
1300,20516,4566
1300,20156,4711
1300,19203,4623
1300,22150,4590
1300,21770,4576
1300,20463,4561
1300,20281,4600
1300,19793,4574
1300,19702,4608
1300,19889,4620
1300,19641,4627
1300,19536,4661
1300,21108,4573
1300,19578,4592
1300,21627,4627
1300,19773,4637
1300,18355,4733
1300,19273,4603
1300,20867,4561
1300,20986,4593
1300,20078,4634
1300,20450,4670
1300,19199,4667
1300,20125,4640
1300,19401,4658
1300,20509,4638
1300,19271,4605
1300,21000,4574
1300,19639,4717
1300,21726,4600
1300,19907,4574
1300,20618,4577
1300,20338,4610
1300,20220,4628
1300,19740,4641
1300,18200,4677
1300,20040,4654
1300,19275,4636
1300,19933,4696
1300,19654,4648
1300,18851,4689
1300,21588,4605
1300,18815,4685
1300,19320,4630
1300,19708,4649
1300,20119,4642
1300,20084,4643
1300,18774,4647
1300,19285,4664
1300,19501,4668
1300,19400,4631
1300,21966,4614
1300,21255,4631
1300,19037,4654
1300,20613,4621
1300,19954,4658
1300,21150,4584
1300,19730,4625
1400,21166,5055
1400,21225,5000
1400,21237,5039
1400,21341,5039
1400,22716,4992
1400,21449,5029
1400,20358,5037
1400,19875,5077
1400,22054,5042
1400,21272,5075
1400,21794,4993
1400,19928,5114
1400,21344,4996
1400,20605,5098
1400,22954,4963
1400,23100,5049
1400,20787,5060
1400,22355,4998
1400,21571,4996
1400,20367,5116
1400,21331,4969
1400,21438,5046
1400,21157,5014
1400,21308,4993
1400,20797,5017
1400,22151,4996
1400,21620,5021
1400,21669,4984
1400,23278,4961
1400,20893,5000
1400,22233,4979
1400,21176,5020
1400,20253,5081
1400,22176,4988
1400,20980,4974
1400,22915,4974
1400,21074,5024
1400,21689,4997
1400,21792,5001
1400,21889,5004
1400,22250,5002
1400,21603,5028
1400,22440,5011
1400,21496,5039
1400,21590,4989
1400,20209,5081
1400,22262,5036
1400,21093,5001
1400,22813,4924
1400,21064,5044
1400,22831,4968
1400,21763,4960
1400,20850,5065
1400,21558,5020
1400,20985,5029
1400,23261,5033
1400,22989,4996
1400,20900,5031
1400,20901,4985
1400,23253,4953
1400,21891,5070
1400,22594,4971
1400,21362,5022
1400,21564,5018
1400,22086,4978
1400,21979,4940
1400,22758,4999
1400,21050,5036
1400,20491,5074
1400,21979,5037
1400,20447,5036
1400,22949,4945
1400,22678,4939
1400,22553,4995
1400,21634,4971
1400,20564,5083
1400,22022,5039
1400,20842,5047
1400,22004,5064
1400,21151,4995
1400,23021,4981
1400,22068,5037
1400,20950,4962
1400,21653,4999
1400,22050,5047
1400,20937,5065
1400,21307,5088
1400,21327,5032
1400,20546,5053
1400,21973,5013
1400,20950,5019
1400,21142,5052
1400,21023,5060
1400,24088,4965
1400,21960,5005
1400,21714,5056
1400,20852,5044
1500,23394,5376
1500,23884,5380
1500,24198,5432
1500,26342,5372
1500,23196,5433
1500,22240,5471
1500,22998,5475
1500,24155,5363
1500,23251,5456
1500,23284,5415
1500,22919,5436
1500,22435,5410
1500,25780,5284
1500,22752,5447
1500,22586,5498
1500,22460,5399
1500,25176,5362
1500,24804,5310
1500,22572,5439
1500,24747,5299
1500,22112,5466
1500,23182,5404
1500,23368,5353
1500,22609,5488
1500,22335,5424
1500,22306,5432
1500,22141,5499
1500,22818,5411
1500,25058,5358
1500,22722,5386
1500,24284,5342
1500,24336,5468
1500,25600,5306
1500,24082,5360
1500,24148,5396
1500,23093,5493
1500,22921,5398
1500,23574,5395
1500,23099,5413
1500,23357,5433
1500,22634,5429
1500,22906,5395
1500,23673,5375
1500,23305,5383
1500,24086,5364
1500,23029,5485
1500,22844,5386
1500,24123,5337
1500,23800,5423
1500,22673,5466
1500,23900,5395
1500,22620,5402
1500,22564,5391
1500,21746,5433
1500,22619,5392
1500,23253,5431
1500,22880,5397
1500,23534,5368
1500,23708,5412
1500,24395,5409
1500,23512,5385
1500,23521,5443
1500,23084,5398
1500,22260,5476
1500,23549,5347
1500,22529,5459
1500,22778,5487
1500,22946,5440
1500,22323,5428
1500,24120,5383
1500,22621,5463
1500,23435,5366
1500,23169,5360
1500,22837,5427
1500,24454,5345
1500,24209,5387
1500,23523,5405
1500,22282,5385
1500,22939,5434
1500,24096,5366
1500,22867,5409
1500,22557,5424
1500,23748,5349
1500,24401,5331
1500,22969,5488
1500,22368,5454
1500,22443,5441
1500,23265,5432
1500,24727,5363
1600,27345,5732
1600,24106,5844
1600,23914,5864
1600,25074,5824
1600,24261,5838
1600,25682,5710
1600,23894,5872
1600,25276,5799
1600,25176,5827
1600,25351,5772
1600,25962,5750
1600,26779,5830
1600,26412,5836
1600,24626,5867
1600,24836,5840
1600,25329,5838
1600,28059,5754
1600,26005,5763
1600,26734,5765
1600,25087,5764
1600,24919,5841
1600,27710,5633
1600,25472,5828
1600,24417,5773
1600,24171,5905
1600,25673,5772
1600,24680,5866
1600,25091,5838
1600,25574,5800
1600,26200,5801
1600,24575,5804
1600,24445,5866
1600,24993,5858
1600,25019,5768
1600,25557,5753
1600,25314,5839
1600,24545,5790
1600,26608,5776
1600,23579,5871
1600,24710,5842
1600,26011,5759
1600,27390,5701
1600,25719,5833
1600,23967,5787
1600,25847,5803
1600,25571,5816
1600,24931,5829
1600,26406,5807
1600,25555,5733
1600,24478,5818
1600,26938,5653
1600,24183,5823
1600,23192,5900
1600,25933,5816
1600,24425,5863
1600,24820,5792
1600,26235,5774
1600,24525,5853
1600,24697,5793
1600,24508,5856
1600,24015,5835
1600,24910,5764
1600,23741,5864
1600,25200,5857
1600,25114,5791
1600,24755,5793
1600,24968,5760
1600,24350,5859
1600,23951,5886
1600,26050,5745
1600,24692,5785
1600,24237,5829
1600,23596,5803
1600,25827,5804
1600,25115,5781
1600,26570,5722
1600,26145,5756
1600,24236,5870
1600,23863,5816
1600,24296,5853
1600,25889,5694
1600,23534,5888
1600,24561,5893
1600,23266,5882
1600,25005,5765
1600,24600,5871
1600,25629,5771
1600,25593,5752
1600,24999,5843
1600,24425,5810
1600,24080,5869
1600,25312,5774
1600,27083,5728
1600,25719,5781
1600,24962,5792
1600,23976,5797
1600,24995,5814
1600,23948,5884
1600,24944,5839
1600,24828,5803
1600,25103,5773
1700,25558,6240
1700,26175,6311
1700,27766,6215
1700,26912,6268
1700,25855,6256
1700,28562,6163
1700,25465,6201
1700,28713,6182
1700,26935,6271
1700,25201,6249
1700,29166,6105
1700,27180,6183
1700,27349,6179
1700,26447,6197
1700,26247,6169
1700,26668,6245
