array_size,comparisons,swaps
900,15140,6510
900,14454,6189
900,14181,6080
900,13957,6619
900,12537,5387
900,13082,5973
900,15287,7283
900,12322,5521
900,14177,5621
900,14025,6371
900,12812,5890
900,14995,6569
900,14859,7121
900,16953,6743
900,14544,6198
1000,15307,6472
1000,14893,6920
1000,15823,6648
1000,14423,6404
1000,15537,6817
1000,15240,6660
1000,17470,7255
1000,15972,7157
1000,14716,6877
1000,18257,6875
1000,15791,7227
1000,15260,7358
1000,17241,7394
1000,16218,6686
1000,16861,7083
1000,17307,7704
1000,18554,7700
1000,15204,6431
1000,14386,6244
1000,18794,7481
1000,15957,7101
1000,16614,6728
1000,15021,6611
1000,14660,6583
1000,14936,6558
1000,16573,6855
1000,13286,6010
1000,17102,6521
1000,14604,6605
1000,15245,7285
1000,14452,6760
1000,14511,6972
1000,16210,6714
1000,15065,6551
1000,13370,6205
1000,14288,6453
1000,17288,7806
1000,16267,7754
1000,17258,7162
1000,14458,6852
1000,14611,6518
1000,18100,7119
1000,15272,6278
1000,16518,7011
1000,16272,7143
1000,16090,6943
1000,15342,6104
1000,16708,6982
1000,15042,6938
1000,15990,7769
1000,16453,6625
1000,16047,6381
1000,17804,7458
1000,15470,6960
1000,15005,7475
1000,15648,7107
1000,17072,7176
1000,15156,6192
1000,14883,6416
1000,17601,9253
1000,16212,7691
1000,21030,8409
1000,15298,7459
1000,15633,6721
1000,17662,6642
1000,15699,6349
1000,17260,6865
1000,14860,6413
1000,18012,6898
1000,16830,7041
1000,15164,6775
1000,16591,6778
1000,15560,6130
1000,15886,6046
1000,13908,6549
1000,14798,6143
1000,14401,6646
1000,16052,6968
1000,14064,6280
1000,17755,6690
1000,15102,7356
1000,16008,6769
1000,15176,6486
1000,16039,7408
1000,19257,7127
1000,14494,6823
1000,14531,6042
1000,15141,6379
1000,15961,6264
1000,16875,7762
1000,14995,7287
1000,15679,7574
1000,13783,6580
1000,14640,6751
1000,16855,5843
1000,16285,6633
1000,15707,6269
1000,16682,8097
1000,15792,6665
1000,17111,7935
1000,14849,6336
1100,21250,7456
1100,20383,8425
1100,16561,7177
1100,17750,7034
1100,18415,7347
1100,17113,7451
1100,17711,8307
1100,17007,7970
1100,16512,6794
1100,18799,8008
1100,17547,8587
1100,18012,7792
1100,16435,7419
1100,15911,6768
