array_size,comparisons,swaps
900,28313,2451
900,29841,2448
900,28845,2500
900,29131,2414
900,30332,2435
900,28157,2485
900,28677,2476
900,30498,2426
900,28028,2522
900,29511,2508
900,29331,2523
900,29512,2502
900,28003,2511
900,31269,2481
900,31932,2397
900,28069,2482
900,25966,2501
900,29140,2490
900,28599,2482
900,30466,2436
900,29805,2464
900,28298,2506
900,30594,2422
900,29258,2457
900,29119,2469
900,30489,2435
900,30903,2501
900,28690,2530
900,30893,2472
900,28166,2518
900,29226,2525
900,28438,2478
900,30743,2443
900,30320,2463
900,31741,2435
900,29662,2542
900,29032,2395
900,29381,2425
900,29045,2517
900,29016,2496
900,27374,2484
900,29235,2510
900,29128,2409
900,28216,2482
900,27829,2460
900,31781,2459
900,28903,2430
900,27375,2497
900,31691,2483
900,30682,2521
900,29287,2427
900,28768,2361
900,29034,2455
900,30319,2454
900,28469,2543
900,28016,2531
900,27483,2528
900,27919,2484
900,29453,2458
900,29194,2481
900,30238,2500
900,28423,2527
900,28381,2469
900,28838,2548
900,30114,2467
900,30063,2452
900,27846,2510
900,30067,2430
900,26622,2415
900,28889,2482
900,27036,2433
900,30029,2507
900,29023,2503
900,26104,2480
900,29355,2483
900,28166,2439
900,31350,2456
900,28187,2509
900,25717,2491
900,30558,2467
900,28345,2522
900,28638,2497
900,28044,2394
900,29826,2469
900,29140,2544
900,30701,2471
900,28045,2474
900,28618,2497
900,29218,2441
900,28618,2484
900,29638,2444
900,28809,2540
900,29739,2520
900,30259,2476
900,30259,2390
900,28475,2491
900,30145,2499
900,29452,2500
900,27968,2521
1000,31569,2825
1000,34773,2731
1000,31890,2803
1000,33425,2747
1000,34128,2744
1000,33592,2781
1000,36527,2738
1000,35297,2737
1000,32261,2795
1000,32370,2867
1000,31318,2762
1000,30307,2828
1000,30534,2820
1000,32988,2776
1000,34846,2827
1000,31974,2796
1000,33885,2731
1000,32818,2844
1000,32151,2800
1000,34209,2849
1000,33005,2778
1000,33896,2766
1000,32862,2865
1000,33748,2873
1000,33850,2750
1000,33528,2743
1000,32655,2855
1000,34150,2766
1000,32434,2860
1000,30393,2800
