array_size,comparisons,swaps
1600,6336,763
1600,4703,705
1600,3140,510
1600,4531,949
1600,5146,963
1600,3922,651
1600,5668,988
1600,3982,571
1600,7510,1040
1600,7861,985
1600,2228,406
1600,4832,928
1600,5751,956
1600,3162,651
1600,5366,836
1600,6125,1008
1600,4568,992
1600,7194,987
1600,4944,701
1600,5487,847
1600,5458,897
1600,2942,528
1600,5112,921
1600,5024,628
1600,10482,1265
1600,4745,929
1600,4514,932
1600,4640,1013
1600,4740,1026
1600,5641,1048
1600,7015,1060
1600,5744,1099
1600,4965,702
1600,5827,946
1600,2828,637
1600,4266,922
1600,7375,1076
1600,4651,923
1600,4411,932
1600,4873,754
1600,5927,936
1600,6096,789
1600,5277,819
1600,5831,963
1600,5918,994
1600,4618,699
1600,5681,724
1600,6399,1148
1600,6513,1043
1600,6063,1021
1600,5978,1035
1600,4540,767
1600,5793,1034
1600,3183,706
1600,2449,455
1600,6583,1086
1600,3502,770
1600,6077,950
1600,3947,892
1600,5936,1038
1600,3752,829
1600,4581,887
1600,7543,1130
1600,8008,1154
1600,7122,1064
1600,3813,768
1600,2604,419
1600,5728,837
1600,4053,760
1600,4587,841
1600,3994,540
1600,3530,702
1600,4275,549
1600,4011,832
1600,5751,684
1600,4070,558
1600,2338,458
1600,2174,328
1600,6037,968
1600,4804,1007
1600,7373,774
1600,2486,406
1600,4101,737
1600,2302,472
1700,5990,1099
1700,2769,541
1700,3776,733
1700,3361,492
1700,3894,796
1700,2945,609
1700,4461,455
1700,3685,699
1700,2930,560
1700,4278,569
1700,3363,750
1700,5931,1057
1700,7422,1112
1700,5088,874
1700,4123,707
1700,2683,566
1700,3033,704
1700,6212,769
1700,3869,737
1700,3095,670
1700,4789,944
1700,4014,636
1700,4051,919
1700,3861,391
1700,3329,633
1700,6546,1128
1700,5626,800
1700,8513,1168
1700,6353,985
1700,9697,1039
1700,5404,872
1700,4553,799
1700,7881,1097
1700,6166,1066
1700,3901,849
1700,4870,985
1700,6624,1075
1700,6285,1009
1700,5372,1046
1700,5525,851
1700,5343,1097
1700,6489,902
1700,4175,943
1700,4871,858
1700,5773,1075
1700,6035,826
1700,3981,792
1700,6878,991
1700,6184,920
1700,5762,1027
1700,6720,888
1700,2994,617
1700,4657,864
1700,4979,940
1700,2700,452
1700,4976,972
1700,5853,1019
